district,cycle,real_data,territorial,total_amount,tran_count,total_amount_without_LTS1,tran_count_without_LTS1,total_amount_no_primary,tran_count_no_primary,total_amount_no_primary_without_LTS1,tran_count_no_primary_without_LTS1,total_amount_primary,tran_count_primary,total_amount_primary_without_LTS1,tran_count_primary_without_LTS1,total_amount_gen,tran_count_gen,total_amount_gen_without_LTS1,tran_count_gen_without_LTS1,total_amount_special,tran_count_special,total_amount_special_without_LTS1,tran_count_special_without_LTS1,total_amount_dem_gen,tran_count_dem_gen,total_amount_dem_gen_without_LTS1,tran_count_dem_gen_without_LTS1,total_amount_dem_primary,tran_count_dem_primary,total_amount_dem_primary_without_LTS1,tran_count_dem_primary_without_LTS1,total_amount_dem_special,tran_count_dem_special,total_amount_dem_special_without_LTS1,tran_count_dem_special_without_LTS1,total_amount_rep_gen,tran_count_rep_gen,total_amount_rep_gen_without_LTS1,tran_count_rep_gen_without_LTS1,total_amount_rep_primary,tran_count_rep_primary,total_amount_rep_primary_without_LTS1,tran_count_rep_primary_without_LTS1,total_amount_rep_special,tran_count_rep_special,total_amount_rep_special_without_LTS1,tran_count_rep_special_without_LTS1
AL04,1980,1.0,0,38108.0,128.0,38108.0,128.0,13788.0,32.0,13788.0,32.0,24320.0,96.0,24320.0,96.0,13788.0,32.0,13788.0,32.0,0.0,0.0,0.0,0.0,13788.0,32.0,13788.0,32.0,24320.0,96.0,24320.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL04,1982,1.0,0,72587.0,158.0,72587.0,158.0,15862.0,45.0,15862.0,45.0,56725.0,113.0,56725.0,113.0,15862.0,45.0,15862.0,45.0,0.0,0.0,0.0,0.0,15862.0,45.0,15862.0,45.0,56725.0,113.0,56725.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL04,1984,1.0,0,130307.0,283.0,130307.0,283.0,51115.0,114.0,51115.0,114.0,79192.0,169.0,79192.0,169.0,51115.0,114.0,51115.0,114.0,0.0,0.0,0.0,0.0,51115.0,114.0,51115.0,114.0,79192.0,169.0,79192.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL04,1986,1.0,0,121878.0,235.0,121878.0,235.0,41858.0,83.0,41858.0,83.0,80020.0,152.0,80020.0,152.0,41858.0,83.0,41858.0,83.0,0.0,0.0,0.0,0.0,41858.0,83.0,41858.0,83.0,80020.0,152.0,80020.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL04,1988,1.0,0,16750.0,25.0,16750.0,25.0,4250.0,7.0,4250.0,7.0,12500.0,18.0,12500.0,18.0,4250.0,7.0,4250.0,7.0,0.0,0.0,0.0,0.0,4250.0,7.0,4250.0,7.0,12500.0,18.0,12500.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL04,1990,1.0,0,121051.0,167.0,121051.0,167.0,36901.0,53.0,36901.0,53.0,84150.0,114.0,84150.0,114.0,36901.0,53.0,36901.0,53.0,0.0,0.0,0.0,0.0,36901.0,53.0,36901.0,53.0,84150.0,114.0,84150.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL04,1992,1.0,0,223499.0,360.0,223499.0,360.0,153626.0,257.0,153626.0,257.0,69873.0,103.0,69873.0,103.0,153626.0,257.0,153626.0,257.0,0.0,0.0,0.0,0.0,145992.0,239.0,145992.0,239.0,63923.0,91.0,63923.0,91.0,0.0,0.0,0.0,0.0,7634.0,18.0,7634.0,18.0,5950.0,12.0,5950.0,12.0,0.0,0.0,0.0,0.0
AL04,1994,1.0,0,321595.0,419.0,321595.0,419.0,92628.0,119.0,92628.0,119.0,228967.0,300.0,228967.0,300.0,92628.0,119.0,92628.0,119.0,0.0,0.0,0.0,0.0,92628.0,119.0,92628.0,119.0,228967.0,300.0,228967.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL04,1996,1.0,0,1438462.0,1772.0,1438462.0,1772.0,890405.0,978.0,890405.0,978.0,548057.0,794.0,548057.0,794.0,826780.0,896.0,826780.0,896.0,5750.0,3.0,5750.0,3.0,336882.0,323.0,336882.0,323.0,362437.0,508.0,362437.0,508.0,5750.0,3.0,5750.0,3.0,489898.0,573.0,489898.0,573.0,185620.0,286.0,185620.0,286.0,0.0,0.0,0.0,0.0
AL04,1998,1.0,0,2014656.0,2524.0,2014656.0,2524.0,1219790.0,1330.0,1219790.0,1330.0,794866.0,1194.0,794866.0,1194.0,1203940.0,1301.0,1203940.0,1301.0,0.0,0.0,0.0,0.0,347103.0,394.0,347103.0,394.0,248744.0,406.0,248744.0,406.0,0.0,0.0,0.0,0.0,856837.0,907.0,856837.0,907.0,546122.0,788.0,546122.0,788.0,0.0,0.0,0.0,0.0
AL04,2000,1.0,0,2410671.0,2869.0,2410671.0,2869.0,1210263.0,1321.0,1210263.0,1321.0,1200408.0,1548.0,1200408.0,1548.0,1208763.0,1319.0,1208763.0,1319.0,0.0,0.0,0.0,0.0,478387.0,497.0,478387.0,497.0,529825.0,603.0,529825.0,603.0,0.0,0.0,0.0,0.0,730376.0,822.0,730376.0,822.0,670583.0,945.0,670583.0,945.0,0.0,0.0,0.0,0.0
AL04,2002,1.0,0,684878.11,765.0,684878.11,765.0,208327.11,339.0,208327.11,339.0,476551.0,426.0,476551.0,426.0,175992.0,251.0,175992.0,251.0,100.0,1.0,100.0,1.0,1000.0,1.0,1000.0,1.0,1000.0,1.0,1000.0,1.0,0.0,0.0,0.0,0.0,174992.0,250.0,174992.0,250.0,475551.0,425.0,475551.0,425.0,100.0,1.0,100.0,1.0
AL04,2004,1.0,0,769672.61,749.0,769672.61,749.0,296969.61,389.0,296969.61,389.0,472703.0,360.0,472703.0,360.0,286313.0,331.0,286313.0,331.0,0.0,0.0,0.0,0.0,16850.0,31.0,16850.0,31.0,7740.0,8.0,7740.0,8.0,0.0,0.0,0.0,0.0,269463.0,300.0,269463.0,300.0,464963.0,352.0,464963.0,352.0,0.0,0.0,0.0,0.0
AL05,1980,1.0,0,75322.0,263.0,75322.0,263.0,16765.0,68.0,16765.0,68.0,58557.0,195.0,58557.0,195.0,16765.0,68.0,16765.0,68.0,0.0,0.0,0.0,0.0,16765.0,68.0,16765.0,68.0,58557.0,195.0,58557.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL05,1982,1.0,0,136139.0,334.0,136139.0,334.0,59394.0,141.0,59394.0,141.0,76745.0,193.0,76745.0,193.0,59394.0,141.0,59394.0,141.0,0.0,0.0,0.0,0.0,48888.0,124.0,48888.0,124.0,74245.0,190.0,74245.0,190.0,0.0,0.0,0.0,0.0,10506.0,17.0,10506.0,17.0,2500.0,3.0,2500.0,3.0,0.0,0.0,0.0,0.0
AL05,1984,1.0,0,234428.0,517.0,234428.0,517.0,104540.0,223.0,104540.0,223.0,129888.0,294.0,129888.0,294.0,104540.0,223.0,104540.0,223.0,0.0,0.0,0.0,0.0,104540.0,223.0,104540.0,223.0,129888.0,294.0,129888.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL05,1986,1.0,0,322799.0,504.0,322799.0,504.0,113099.0,184.0,113099.0,184.0,209700.0,320.0,209700.0,320.0,113099.0,184.0,113099.0,184.0,0.0,0.0,0.0,0.0,113099.0,184.0,113099.0,184.0,209700.0,320.0,209700.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL05,1988,1.0,0,114428.0,160.0,114428.0,160.0,79516.0,112.0,79516.0,112.0,34912.0,48.0,34912.0,48.0,79516.0,112.0,79516.0,112.0,0.0,0.0,0.0,0.0,65556.0,94.0,65556.0,94.0,30162.0,41.0,30162.0,41.0,0.0,0.0,0.0,0.0,13960.0,18.0,13960.0,18.0,4750.0,7.0,4750.0,7.0,0.0,0.0,0.0,0.0
AL05,1990,1.0,0,1114846.0,1531.0,1114846.0,1531.0,469222.0,606.0,469222.0,606.0,645624.0,925.0,645624.0,925.0,370550.0,484.0,370550.0,484.0,0.0,0.0,0.0,0.0,320419.0,378.0,320419.0,378.0,586278.0,830.0,586278.0,830.0,0.0,0.0,0.0,0.0,50131.0,106.0,50131.0,106.0,59346.0,95.0,59346.0,95.0,0.0,0.0,0.0,0.0
AL05,1992,1.0,0,346997.0,622.0,346997.0,622.0,187626.0,346.0,187626.0,346.0,159371.0,276.0,159371.0,276.0,186626.0,344.0,186626.0,344.0,0.0,0.0,0.0,0.0,178931.0,322.0,178931.0,322.0,157860.0,271.0,157860.0,271.0,0.0,0.0,0.0,0.0,7695.0,22.0,7695.0,22.0,1511.0,5.0,1511.0,5.0,0.0,0.0,0.0,0.0
AL05,1994,1.0,0,777565.0,1115.0,777565.0,1115.0,463819.0,610.0,463819.0,610.0,313746.0,505.0,313746.0,505.0,463369.0,608.0,463369.0,608.0,0.0,0.0,0.0,0.0,252919.0,303.0,252919.0,303.0,258703.0,388.0,258703.0,388.0,0.0,0.0,0.0,0.0,210450.0,305.0,210450.0,305.0,55043.0,117.0,55043.0,117.0,0.0,0.0,0.0,0.0
AL05,1996,1.0,0,1625520.0,2445.0,1625520.0,2445.0,917095.0,1318.0,917095.0,1318.0,708425.0,1127.0,708425.0,1127.0,903095.0,1304.0,903095.0,1304.0,4000.0,4.0,4000.0,4.0,460858.0,694.0,460858.0,694.0,392969.0,657.0,392969.0,657.0,0.0,0.0,0.0,0.0,442237.0,610.0,442237.0,610.0,315456.0,470.0,315456.0,470.0,4000.0,4.0,4000.0,4.0
AL05,1998,1.0,0,1655650.0,2423.0,1655650.0,2423.0,790759.0,1089.0,790759.0,1089.0,864891.0,1334.0,864891.0,1334.0,776459.0,1057.0,776459.0,1057.0,0.0,0.0,0.0,0.0,527823.0,808.0,527823.0,808.0,539173.0,802.0,539173.0,802.0,0.0,0.0,0.0,0.0,248636.0,249.0,248636.0,249.0,325718.0,532.0,325718.0,532.0,0.0,0.0,0.0,0.0
AL05,2000,1.0,0,1111309.0,1529.0,1111309.0,1529.0,392759.0,436.0,392759.0,436.0,718550.0,1093.0,718550.0,1093.0,392259.0,435.0,392259.0,435.0,500.0,1.0,500.0,1.0,392259.0,435.0,392259.0,435.0,718050.0,1092.0,718050.0,1092.0,500.0,1.0,500.0,1.0,0.0,0.0,0.0,0.0,500.0,1.0,500.0,1.0,0.0,0.0,0.0,0.0
AL05,2002,1.0,0,1069161.49,1500.0,1069161.49,1500.0,381199.49,545.0,381199.49,545.0,687962.0,955.0,687962.0,955.0,367980.0,436.0,367980.0,436.0,0.0,0.0,0.0,0.0,356686.0,423.0,356686.0,423.0,678292.0,930.0,678292.0,930.0,0.0,0.0,0.0,0.0,11294.0,13.0,11294.0,13.0,9670.0,25.0,9670.0,25.0,0.0,0.0,0.0,0.0
AL05,2004,1.0,0,873612.74,872.0,873612.74,872.0,331297.74,290.0,331297.74,290.0,542315.0,582.0,542315.0,582.0,324505.0,259.0,324505.0,259.0,0.0,0.0,0.0,0.0,321305.0,255.0,321305.0,255.0,531121.0,556.0,531121.0,556.0,0.0,0.0,0.0,0.0,3200.0,4.0,3200.0,4.0,11194.0,26.0,11194.0,26.0,0.0,0.0,0.0,0.0
AL06,1980,1.0,0,288346.0,529.0,288346.0,529.0,153683.0,223.0,153683.0,223.0,134663.0,306.0,134663.0,306.0,152283.0,220.0,152283.0,220.0,0.0,0.0,0.0,0.0,17094.0,24.0,17094.0,24.0,9650.0,22.0,9650.0,22.0,0.0,0.0,0.0,0.0,135189.0,196.0,135189.0,196.0,125013.0,284.0,125013.0,284.0,0.0,0.0,0.0,0.0
AL06,1982,1.0,0,467505.0,699.0,467505.0,699.0,296591.0,379.0,296591.0,379.0,170914.0,320.0,170914.0,320.0,296591.0,379.0,296591.0,379.0,0.0,0.0,0.0,0.0,83578.0,91.0,83578.0,91.0,48489.0,47.0,48489.0,47.0,0.0,0.0,0.0,0.0,213013.0,288.0,213013.0,288.0,122425.0,273.0,122425.0,273.0,0.0,0.0,0.0,0.0
AL06,1984,1.0,0,1435193.0,871.0,1435193.0,871.0,1161236.0,463.0,1161236.0,463.0,273957.0,408.0,273957.0,408.0,1161236.0,463.0,1161236.0,463.0,0.0,0.0,0.0,0.0,228174.0,291.0,228174.0,291.0,172535.0,271.0,172535.0,271.0,0.0,0.0,0.0,0.0,933062.0,172.0,933062.0,172.0,101422.0,137.0,101422.0,137.0,0.0,0.0,0.0,0.0
AL06,1986,1.0,0,268403.0,526.0,268403.0,526.0,99534.0,171.0,99534.0,171.0,168869.0,355.0,168869.0,355.0,99534.0,171.0,99534.0,171.0,0.0,0.0,0.0,0.0,99534.0,171.0,99534.0,171.0,168869.0,355.0,168869.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL06,1988,1.0,0,18000.0,34.0,18000.0,34.0,6000.0,10.0,6000.0,10.0,12000.0,24.0,12000.0,24.0,6000.0,10.0,6000.0,10.0,0.0,0.0,0.0,0.0,6000.0,10.0,6000.0,10.0,12000.0,24.0,12000.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL06,1990,1.0,0,208104.0,306.0,208104.0,306.0,64505.0,74.0,64505.0,74.0,143599.0,232.0,143599.0,232.0,64505.0,74.0,64505.0,74.0,0.0,0.0,0.0,0.0,64505.0,74.0,64505.0,74.0,143599.0,232.0,143599.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL06,1992,1.0,0,1400645.0,1941.0,1400645.0,1941.0,841248.0,1028.0,841248.0,1028.0,559397.0,913.0,559397.0,913.0,732901.0,877.0,732901.0,877.0,0.0,0.0,0.0,0.0,436867.0,557.0,436867.0,557.0,213610.0,311.0,213610.0,311.0,0.0,0.0,0.0,0.0,296034.0,320.0,296034.0,320.0,345787.0,602.0,345787.0,602.0,0.0,0.0,0.0,0.0
AL06,1994,1.0,0,441076.0,635.0,441076.0,635.0,275644.0,392.0,275644.0,392.0,165432.0,243.0,165432.0,243.0,274644.0,391.0,274644.0,391.0,0.0,0.0,0.0,0.0,3973.0,5.0,3973.0,5.0,4275.0,6.0,4275.0,6.0,0.0,0.0,0.0,0.0,270671.0,386.0,270671.0,386.0,161157.0,237.0,161157.0,237.0,0.0,0.0,0.0,0.0
AL06,1996,1.0,0,485058.0,637.0,485058.0,637.0,257509.0,368.0,257509.0,368.0,227549.0,269.0,227549.0,269.0,257509.0,368.0,257509.0,368.0,0.0,0.0,0.0,0.0,16609.0,25.0,16609.0,25.0,10326.0,19.0,10326.0,19.0,0.0,0.0,0.0,0.0,240900.0,343.0,240900.0,343.0,217223.0,250.0,217223.0,250.0,0.0,0.0,0.0,0.0
AL06,1998,1.0,0,803444.0,1065.0,803444.0,1065.0,276748.0,392.0,276748.0,392.0,526696.0,673.0,526696.0,673.0,269798.0,378.0,269798.0,378.0,0.0,0.0,0.0,0.0,20708.0,33.0,20708.0,33.0,61693.0,133.0,61693.0,133.0,0.0,0.0,0.0,0.0,249090.0,345.0,249090.0,345.0,465003.0,540.0,465003.0,540.0,0.0,0.0,0.0,0.0
AL06,2000,1.0,0,663084.0,688.0,663084.0,688.0,238083.0,204.0,238083.0,204.0,425001.0,484.0,425001.0,484.0,238083.0,204.0,238083.0,204.0,0.0,0.0,0.0,0.0,1000.0,1.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237083.0,203.0,237083.0,203.0,425001.0,484.0,425001.0,484.0,0.0,0.0,0.0,0.0
AL06,2002,1.0,0,1046129.68,862.0,1046129.68,862.0,401599.68,334.0,401599.68,334.0,644530.0,528.0,644530.0,528.0,398444.0,310.0,398444.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398444.0,310.0,398444.0,310.0,644530.0,528.0,644530.0,528.0,0.0,0.0,0.0,0.0
AL06,2004,1.0,0,1719433.56,1450.0,1719433.56,1450.0,517646.56,416.0,517646.56,416.0,1201787.0,1034.0,1201787.0,1034.0,478477.0,358.0,478477.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478477.0,358.0,478477.0,358.0,1201787.0,1034.0,1201787.0,1034.0,0.0,0.0,0.0,0.0
AL07,1980,1.0,0,151895.0,364.0,151895.0,364.0,72130.0,185.0,72130.0,185.0,79765.0,179.0,79765.0,179.0,71080.0,181.0,71080.0,181.0,0.0,0.0,0.0,0.0,71080.0,181.0,71080.0,181.0,79765.0,179.0,79765.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL07,1982,1.0,0,73676.0,93.0,73676.0,93.0,5147.0,15.0,5147.0,15.0,68529.0,78.0,68529.0,78.0,5147.0,15.0,5147.0,15.0,0.0,0.0,0.0,0.0,5147.0,15.0,5147.0,15.0,68529.0,78.0,68529.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL07,1984,1.0,0,292866.0,614.0,292866.0,614.0,100798.0,232.0,100798.0,232.0,192068.0,382.0,192068.0,382.0,97798.0,228.0,97798.0,228.0,0.0,0.0,0.0,0.0,97798.0,228.0,97798.0,228.0,192068.0,382.0,192068.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL07,1986,1.0,0,631639.0,787.0,631639.0,787.0,267088.0,312.0,267088.0,312.0,364551.0,475.0,364551.0,475.0,234288.0,276.0,234288.0,276.0,500.0,1.0,500.0,1.0,159192.0,176.0,159192.0,176.0,297072.0,388.0,297072.0,388.0,500.0,1.0,500.0,1.0,75096.0,100.0,75096.0,100.0,67479.0,87.0,67479.0,87.0,0.0,0.0,0.0,0.0
AL07,1988,1.0,0,27200.0,43.0,27200.0,43.0,15500.0,25.0,15500.0,25.0,11700.0,18.0,11700.0,18.0,15500.0,25.0,15500.0,25.0,0.0,0.0,0.0,0.0,15500.0,25.0,15500.0,25.0,11700.0,18.0,11700.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL07,1990,1.0,0,224292.0,432.0,224292.0,432.0,94530.0,160.0,94530.0,160.0,129762.0,272.0,129762.0,272.0,94530.0,160.0,94530.0,160.0,0.0,0.0,0.0,0.0,81040.0,107.0,81040.0,107.0,125862.0,263.0,125862.0,263.0,0.0,0.0,0.0,0.0,13490.0,53.0,13490.0,53.0,3900.0,9.0,3900.0,9.0,0.0,0.0,0.0,0.0
AL07,1992,1.0,0,714216.0,1042.0,714216.0,1042.0,308169.0,376.0,308169.0,376.0,406047.0,666.0,406047.0,666.0,215227.0,237.0,215227.0,237.0,1346.0,1.0,1346.0,1.0,199177.0,191.0,199177.0,191.0,403210.0,658.0,403210.0,658.0,1346.0,1.0,1346.0,1.0,6300.0,19.0,6300.0,19.0,2837.0,8.0,2837.0,8.0,0.0,0.0,0.0,0.0
AL07,1994,1.0,0,281984.0,318.0,281984.0,318.0,129526.0,124.0,129526.0,124.0,152458.0,194.0,152458.0,194.0,127026.0,123.0,127026.0,123.0,0.0,0.0,0.0,0.0,127026.0,123.0,127026.0,123.0,152458.0,194.0,152458.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL07,1996,1.0,0,362049.0,492.0,362049.0,492.0,180116.0,243.0,180116.0,243.0,181933.0,249.0,181933.0,249.0,152581.0,205.0,152581.0,205.0,13250.0,23.0,13250.0,23.0,87107.0,87.0,87107.0,87.0,122751.0,135.0,122751.0,135.0,13250.0,23.0,13250.0,23.0,65474.0,118.0,65474.0,118.0,59182.0,114.0,59182.0,114.0,0.0,0.0,0.0,0.0
AL07,1998,1.0,0,208413.0,222.0,208413.0,222.0,79096.0,88.0,79096.0,88.0,129317.0,134.0,129317.0,134.0,76096.0,85.0,76096.0,85.0,1000.0,1.0,1000.0,1.0,74596.0,83.0,74596.0,83.0,129317.0,134.0,129317.0,134.0,1000.0,1.0,1000.0,1.0,1500.0,2.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL07,2000,1.0,0,494368.0,517.0,494368.0,517.0,184064.0,177.0,184064.0,177.0,310304.0,340.0,310304.0,340.0,184064.0,177.0,184064.0,177.0,0.0,0.0,0.0,0.0,170787.0,162.0,170787.0,162.0,309354.0,336.0,309354.0,336.0,0.0,0.0,0.0,0.0,13277.0,15.0,13277.0,15.0,950.0,4.0,950.0,4.0,0.0,0.0,0.0,0.0
AL07,2002,1.0,0,1952414.0,2189.0,1952414.0,2189.0,941971.0,1008.0,941971.0,1008.0,1010443.0,1181.0,1010443.0,1181.0,296250.0,253.0,296250.0,253.0,10000.0,2.0,10000.0,2.0,296250.0,253.0,296250.0,253.0,1009443.0,1180.0,1009443.0,1180.0,10000.0,2.0,10000.0,2.0,0.0,0.0,0.0,0.0,1000.0,1.0,1000.0,1.0,0.0,0.0,0.0,0.0
AL07,2004,1.0,0,1028435.2,1313.0,1028435.2,1313.0,224035.2,239.0,224035.2,239.0,804400.0,1074.0,804400.0,1074.0,218449.0,219.0,218449.0,219.0,0.0,0.0,0.0,0.0,218449.0,219.0,218449.0,219.0,804400.0,1074.0,804400.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR01,1980,1.0,0,72877.0,222.0,72877.0,222.0,17700.0,43.0,17700.0,43.0,55177.0,179.0,55177.0,179.0,17700.0,43.0,17700.0,43.0,0.0,0.0,0.0,0.0,17700.0,43.0,17700.0,43.0,55177.0,179.0,55177.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR01,1982,1.0,0,387148.0,533.0,387148.0,533.0,273500.0,329.0,273500.0,329.0,113648.0,204.0,113648.0,204.0,268500.0,328.0,268500.0,328.0,0.0,0.0,0.0,0.0,156988.0,247.0,156988.0,247.0,88175.0,174.0,88175.0,174.0,0.0,0.0,0.0,0.0,111512.0,81.0,111512.0,81.0,25473.0,30.0,25473.0,30.0,0.0,0.0,0.0,0.0
AR01,1984,1.0,0,243814.0,398.0,243814.0,398.0,82044.0,132.0,82044.0,132.0,161770.0,266.0,161770.0,266.0,82044.0,132.0,82044.0,132.0,0.0,0.0,0.0,0.0,82044.0,132.0,82044.0,132.0,161770.0,266.0,161770.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR01,1986,1.0,0,502767.0,656.0,502767.0,656.0,186321.0,248.0,186321.0,248.0,316446.0,408.0,316446.0,408.0,186321.0,248.0,186321.0,248.0,0.0,0.0,0.0,0.0,168174.0,221.0,168174.0,221.0,309546.0,405.0,309546.0,405.0,0.0,0.0,0.0,0.0,18147.0,27.0,18147.0,27.0,6900.0,3.0,6900.0,3.0,0.0,0.0,0.0,0.0
AR01,1988,1.0,0,99850.0,143.0,99850.0,143.0,8500.0,13.0,8500.0,13.0,91350.0,130.0,91350.0,130.0,8500.0,13.0,8500.0,13.0,0.0,0.0,0.0,0.0,8500.0,13.0,8500.0,13.0,91350.0,130.0,91350.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR01,1990,1.0,0,810659.0,1225.0,810659.0,1225.0,155477.0,210.0,155477.0,210.0,655182.0,1015.0,655182.0,1015.0,155477.0,210.0,155477.0,210.0,0.0,0.0,0.0,0.0,149240.0,194.0,149240.0,194.0,651683.0,1007.0,651683.0,1007.0,0.0,0.0,0.0,0.0,6237.0,16.0,6237.0,16.0,3499.0,8.0,3499.0,8.0,0.0,0.0,0.0,0.0
AR01,1992,1.0,0,719308.0,1201.0,719308.0,1201.0,319441.0,550.0,319441.0,550.0,399867.0,651.0,399867.0,651.0,319441.0,550.0,319441.0,550.0,0.0,0.0,0.0,0.0,298995.0,503.0,298995.0,503.0,398362.0,648.0,398362.0,648.0,0.0,0.0,0.0,0.0,20446.0,47.0,20446.0,47.0,1505.0,3.0,1505.0,3.0,0.0,0.0,0.0,0.0
AR01,1994,1.0,0,582973.0,1013.0,582973.0,1013.0,365410.0,628.0,365410.0,628.0,217563.0,385.0,217563.0,385.0,365410.0,628.0,365410.0,628.0,0.0,0.0,0.0,0.0,224052.0,402.0,224052.0,402.0,214863.0,379.0,214863.0,379.0,0.0,0.0,0.0,0.0,141358.0,226.0,141358.0,226.0,2700.0,6.0,2700.0,6.0,0.0,0.0,0.0,0.0
AR01,1996,1.0,0,1456427.0,2093.0,1456427.0,2093.0,975206.0,1305.0,975206.0,1305.0,481221.0,788.0,481221.0,788.0,884449.0,1156.0,884449.0,1156.0,500.0,1.0,500.0,1.0,496754.0,727.0,496754.0,727.0,388090.0,625.0,388090.0,625.0,0.0,0.0,0.0,0.0,387695.0,429.0,387695.0,429.0,93131.0,163.0,93131.0,163.0,500.0,1.0,500.0,1.0
AR01,1998,1.0,0,368156.0,591.0,368156.0,591.0,129857.0,202.0,129857.0,202.0,238299.0,389.0,238299.0,389.0,100342.0,132.0,100342.0,132.0,0.0,0.0,0.0,0.0,100342.0,132.0,100342.0,132.0,238299.0,389.0,238299.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AR01,2000,1.0,0,1148276.0,1821.0,1148276.0,1821.0,683457.0,1129.0,683457.0,1129.0,464819.0,692.0,464819.0,692.0,683257.0,1128.0,683257.0,1128.0,0.0,0.0,0.0,0.0,567422.0,894.0,567422.0,894.0,409479.0,592.0,409479.0,592.0,0.0,0.0,0.0,0.0,115835.0,234.0,115835.0,234.0,55340.0,100.0,55340.0,100.0,0.0,0.0,0.0,0.0
AR01,2002,1.0,0,1257811.5,1757.0,1257811.5,1757.0,582236.5,920.0,582236.5,920.0,675575.0,837.0,675575.0,837.0,535901.0,765.0,535901.0,765.0,0.0,0.0,0.0,0.0,484951.0,703.0,484951.0,703.0,658275.0,818.0,658275.0,818.0,0.0,0.0,0.0,0.0,50950.0,62.0,50950.0,62.0,17300.0,19.0,17300.0,19.0,0.0,0.0,0.0,0.0
AR01,2004,1.0,0,1142079.34,1333.0,1142079.34,1333.0,349484.34,451.0,349484.34,451.0,792595.0,882.0,792595.0,882.0,325226.0,334.0,325226.0,334.0,0.0,0.0,0.0,0.0,321528.0,326.0,321528.0,326.0,791645.0,879.0,791645.0,879.0,0.0,0.0,0.0,0.0,3698.0,8.0,3698.0,8.0,950.0,3.0,950.0,3.0,0.0,0.0,0.0,0.0
