district,cycle,total_amount_ind,tran_count_ind,total_amount_without_LTS1_ind,tran_count_without_LTS1_ind,total_amount_no_primary_ind,tran_count_no_primary_ind,total_amount_no_primary_without_LTS1_ind,tran_count_no_primary_without_LTS1_ind,total_amount_primary_ind,tran_count_primary_ind,total_amount_primary_without_LTS1_ind,tran_count_primary_without_LTS1_ind,total_amount_gen_ind,tran_count_gen_ind,total_amount_gen_without_LTS1_ind,tran_count_gen_without_LTS1_ind,total_amount_special_ind,tran_count_special_ind,total_amount_special_without_LTS1_ind,tran_count_special_without_LTS1_ind,total_amount_dem_gen_ind,tran_count_dem_gen_ind,total_amount_dem_gen_without_LTS1_ind,tran_count_dem_gen_without_LTS1_ind,total_amount_dem_primary_ind,tran_count_dem_primary_ind,total_amount_dem_primary_without_LTS1_ind,tran_count_dem_primary_without_LTS1_ind,total_amount_dem_special_ind,tran_count_dem_special_ind,total_amount_dem_special_without_LTS1_ind,tran_count_dem_special_without_LTS1_ind,total_amount_rep_gen_ind,tran_count_rep_gen_ind,total_amount_rep_gen_without_LTS1_ind,tran_count_rep_gen_without_LTS1_ind,total_amount_rep_primary_ind,tran_count_rep_primary_ind,total_amount_rep_primary_without_LTS1_ind,tran_count_rep_primary_without_LTS1_ind,total_amount_rep_special_ind,tran_count_rep_special_ind,total_amount_rep_special_without_LTS1_ind,tran_count_rep_special_without_LTS1_ind,total_amount_smallind,tran_count_smallind,total_amount_without_LTS1_smallind,tran_count_without_LTS1_smallind,total_amount_no_primary_smallind,tran_count_no_primary_smallind,total_amount_no_primary_without_LTS1_smallind,tran_count_no_primary_without_LTS1_smallind,total_amount_primary_smallind,tran_count_primary_smallind,total_amount_primary_without_LTS1_smallind,tran_count_primary_without_LTS1_smallind,total_amount_gen_smallind,tran_count_gen_smallind,total_amount_gen_without_LTS1_smallind,tran_count_gen_without_LTS1_smallind,total_amount_special_smallind,tran_count_special_smallind,total_amount_special_without_LTS1_smallind,tran_count_special_without_LTS1_smallind,total_amount_dem_gen_smallind,tran_count_dem_gen_smallind,total_amount_dem_gen_without_LTS1_smallind,tran_count_dem_gen_without_LTS1_smallind,total_amount_dem_primary_smallind,tran_count_dem_primary_smallind,total_amount_dem_primary_without_LTS1_smallind,tran_count_dem_primary_without_LTS1_smallind,total_amount_dem_special_smallind,tran_count_dem_special_smallind,total_amount_dem_special_without_LTS1_smallind,tran_count_dem_special_without_LTS1_smallind,total_amount_rep_gen_smallind,tran_count_rep_gen_smallind,total_amount_rep_gen_without_LTS1_smallind,tran_count_rep_gen_without_LTS1_smallind,total_amount_rep_primary_smallind,tran_count_rep_primary_smallind,total_amount_rep_primary_without_LTS1_smallind,tran_count_rep_primary_without_LTS1_smallind,total_amount_rep_special_smallind,tran_count_rep_special_smallind,total_amount_rep_special_without_LTS1_smallind,tran_count_rep_special_without_LTS1_smallind
GA06,1994,935799.0,1625.0,935799.0,1625.0,495027.0,871.0,495027.0,871.0,440772.0,754.0,440772.0,754.0,494027.0,870.0,494027.0,870.0,0.0,0.0,0.0,0.0,49625.0,199.0,49625.0,199.0,21650.0,89.0,21650.0,89.0,0.0,0.0,0.0,0.0,444402.0,671.0,444402.0,671.0,419122.0,665.0,419122.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA07,1994,763591.0,1642.0,763591.0,1642.0,338345.0,725.0,338345.0,725.0,425246.0,917.0,425246.0,917.0,334355.0,717.0,334355.0,717.0,0.0,0.0,0.0,0.0,119977.0,292.0,119977.0,292.0,147721.0,322.0,147721.0,322.0,0.0,0.0,0.0,0.0,214378.0,425.0,214378.0,425.0,277525.0,595.0,277525.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA08,1994,598164.0,1206.0,598164.0,1206.0,246943.0,495.0,246943.0,495.0,351221.0,711.0,351221.0,711.0,209093.0,417.0,209093.0,417.0,0.0,0.0,0.0,0.0,39720.0,73.0,39720.0,73.0,210388.0,415.0,210388.0,415.0,0.0,0.0,0.0,0.0,169373.0,344.0,169373.0,344.0,140833.0,296.0,140833.0,296.0,0.0,0.0,0.0,0.0,150.0,2.0,150.0,2.0,0.0,0.0,0.0,0.0,150.0,2.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA09,1994,161510.0,333.0,161510.0,333.0,119610.0,249.0,119610.0,249.0,41900.0,84.0,41900.0,84.0,119610.0,249.0,119610.0,249.0,0.0,0.0,0.0,0.0,115360.0,236.0,115360.0,236.0,30500.0,58.0,30500.0,58.0,0.0,0.0,0.0,0.0,4250.0,13.0,4250.0,13.0,11400.0,26.0,11400.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA10,1994,697205.0,1562.0,697205.0,1562.0,337873.0,773.0,337873.0,773.0,359332.0,789.0,359332.0,789.0,307561.0,730.0,307561.0,730.0,0.0,0.0,0.0,0.0,142378.0,363.0,142378.0,363.0,65572.0,156.0,65572.0,156.0,0.0,0.0,0.0,0.0,165183.0,367.0,165183.0,367.0,293760.0,633.0,293760.0,633.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0
GA11,1994,56628.0,141.0,56628.0,141.0,13554.0,35.0,13554.0,35.0,43074.0,106.0,43074.0,106.0,13554.0,35.0,13554.0,35.0,0.0,0.0,0.0,0.0,13554.0,35.0,13554.0,35.0,43074.0,106.0,43074.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA12,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA13,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GA14,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GU01,1994,16500.0,45.0,16500.0,45.0,3250.0,7.0,3250.0,7.0,13250.0,38.0,13250.0,38.0,3250.0,7.0,3250.0,7.0,0.0,0.0,0.0,0.0,3250.0,7.0,3250.0,7.0,13250.0,38.0,13250.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI01,1994,215872.0,474.0,215872.0,474.0,112957.0,228.0,112957.0,228.0,102915.0,246.0,102915.0,246.0,112957.0,228.0,112957.0,228.0,0.0,0.0,0.0,0.0,14250.0,26.0,14250.0,26.0,67725.0,181.0,67725.0,181.0,0.0,0.0,0.0,0.0,98707.0,202.0,98707.0,202.0,35190.0,65.0,35190.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HI02,1994,23100.0,60.0,23100.0,60.0,2000.0,5.0,2000.0,5.0,21100.0,55.0,21100.0,55.0,2000.0,5.0,2000.0,5.0,0.0,0.0,0.0,0.0,2000.0,5.0,2000.0,5.0,21100.0,55.0,21100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA01,1994,71644.0,207.0,71644.0,207.0,53669.0,154.0,53669.0,154.0,17975.0,53.0,17975.0,53.0,53669.0,154.0,53669.0,154.0,0.0,0.0,0.0,0.0,4157.0,12.0,4157.0,12.0,200.0,1.0,200.0,1.0,0.0,0.0,0.0,0.0,49512.0,142.0,49512.0,142.0,17775.0,52.0,17775.0,52.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA02,1994,219345.0,480.0,219345.0,480.0,125618.0,282.0,125618.0,282.0,93727.0,198.0,93727.0,198.0,125618.0,282.0,125618.0,282.0,0.0,0.0,0.0,0.0,34451.0,81.0,34451.0,81.0,9032.0,19.0,9032.0,19.0,0.0,0.0,0.0,0.0,91167.0,201.0,91167.0,201.0,84695.0,179.0,84695.0,179.0,0.0,0.0,0.0,0.0,64.0,4.0,64.0,4.0,64.0,4.0,64.0,4.0,0.0,0.0,0.0,0.0,64.0,4.0,64.0,4.0,0.0,0.0,0.0,0.0,32.0,2.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA03,1994,166944.0,416.0,166944.0,416.0,88964.0,223.0,88964.0,223.0,77980.0,193.0,77980.0,193.0,88964.0,223.0,88964.0,223.0,0.0,0.0,0.0,0.0,49232.0,109.0,49232.0,109.0,48980.0,114.0,48980.0,114.0,0.0,0.0,0.0,0.0,39732.0,114.0,39732.0,114.0,29000.0,79.0,29000.0,79.0,0.0,0.0,0.0,0.0,214.0,5.0,214.0,5.0,64.0,4.0,64.0,4.0,150.0,1.0,150.0,1.0,64.0,4.0,64.0,4.0,0.0,0.0,0.0,0.0,32.0,2.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,32.0,2.0,150.0,1.0,150.0,1.0,0.0,0.0,0.0,0.0
IA04,1994,363449.0,866.0,363449.0,866.0,228991.0,533.0,228991.0,533.0,134458.0,333.0,134458.0,333.0,228991.0,533.0,228991.0,533.0,0.0,0.0,0.0,0.0,84802.0,151.0,84802.0,151.0,65875.0,151.0,65875.0,151.0,0.0,0.0,0.0,0.0,144189.0,382.0,144189.0,382.0,68583.0,182.0,68583.0,182.0,0.0,0.0,0.0,0.0,14.0,2.0,14.0,2.0,14.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA05,1994,465053.0,994.0,465053.0,994.0,214729.0,432.0,214729.0,432.0,250324.0,562.0,250324.0,562.0,214729.0,432.0,214729.0,432.0,0.0,0.0,0.0,0.0,108728.0,240.0,108728.0,240.0,110514.0,266.0,110514.0,266.0,0.0,0.0,0.0,0.0,106001.0,192.0,106001.0,192.0,139810.0,296.0,139810.0,296.0,0.0,0.0,0.0,0.0,246.0,6.0,246.0,6.0,200.0,5.0,200.0,5.0,46.0,1.0,46.0,1.0,200.0,5.0,200.0,5.0,0.0,0.0,0.0,0.0,168.0,3.0,168.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,32.0,2.0,46.0,1.0,46.0,1.0,0.0,0.0,0.0,0.0
IA06,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID01,1994,482757.0,997.0,482757.0,997.0,231997.0,496.0,231997.0,496.0,250760.0,501.0,250760.0,501.0,228997.0,489.0,228997.0,489.0,0.0,0.0,0.0,0.0,74528.0,181.0,74528.0,181.0,63603.0,146.0,63603.0,146.0,0.0,0.0,0.0,0.0,154469.0,308.0,154469.0,308.0,187157.0,355.0,187157.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID02,1994,87190.0,195.0,87190.0,195.0,38400.0,90.0,38400.0,90.0,48790.0,105.0,48790.0,105.0,37650.0,87.0,37650.0,87.0,0.0,0.0,0.0,0.0,800.0,2.0,800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36850.0,85.0,36850.0,85.0,48790.0,105.0,48790.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL01,1994,60436.0,113.0,60436.0,113.0,20717.0,37.0,20717.0,37.0,39719.0,76.0,39719.0,76.0,20717.0,37.0,20717.0,37.0,0.0,0.0,0.0,0.0,6300.0,13.0,6300.0,13.0,33000.0,66.0,33000.0,66.0,0.0,0.0,0.0,0.0,14417.0,24.0,14417.0,24.0,6719.0,10.0,6719.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL02,1994,126262.0,257.0,126262.0,257.0,9500.0,20.0,9500.0,20.0,116762.0,237.0,116762.0,237.0,9500.0,20.0,9500.0,20.0,0.0,0.0,0.0,0.0,9500.0,20.0,9500.0,20.0,106672.0,213.0,106672.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL03,1994,238363.0,459.0,238363.0,459.0,167523.0,318.0,167523.0,318.0,70840.0,141.0,70840.0,141.0,167523.0,318.0,167523.0,318.0,0.0,0.0,0.0,0.0,68650.0,121.0,68650.0,121.0,43200.0,105.0,43200.0,105.0,0.0,0.0,0.0,0.0,98873.0,197.0,98873.0,197.0,27640.0,36.0,27640.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL04,1994,154858.0,264.0,154858.0,264.0,31978.0,50.0,31978.0,50.0,122880.0,214.0,122880.0,214.0,31678.0,49.0,31678.0,49.0,0.0,0.0,0.0,0.0,30723.0,46.0,30723.0,46.0,121225.0,208.0,121225.0,208.0,0.0,0.0,0.0,0.0,955.0,3.0,955.0,3.0,1655.0,6.0,1655.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL05,1994,873037.0,1502.0,873037.0,1502.0,95389.0,162.0,95389.0,162.0,777648.0,1340.0,777648.0,1340.0,95389.0,162.0,95389.0,162.0,0.0,0.0,0.0,0.0,59189.0,92.0,59189.0,92.0,764698.0,1313.0,764698.0,1313.0,0.0,0.0,0.0,0.0,36200.0,70.0,36200.0,70.0,12950.0,27.0,12950.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL06,1994,122773.0,283.0,122773.0,283.0,70201.0,151.0,70201.0,151.0,52572.0,132.0,52572.0,132.0,70201.0,151.0,70201.0,151.0,0.0,0.0,0.0,0.0,2150.0,3.0,2150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68051.0,148.0,68051.0,148.0,52572.0,132.0,52572.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL07,1994,59550.0,63.0,59550.0,63.0,2850.0,5.0,2850.0,5.0,56700.0,58.0,56700.0,58.0,2850.0,5.0,2850.0,5.0,0.0,0.0,0.0,0.0,2850.0,5.0,2850.0,5.0,56700.0,58.0,56700.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL08,1994,391125.0,899.0,391125.0,899.0,71065.0,172.0,71065.0,172.0,320060.0,727.0,320060.0,727.0,71065.0,172.0,71065.0,172.0,0.0,0.0,0.0,0.0,21000.0,57.0,21000.0,57.0,650.0,3.0,650.0,3.0,0.0,0.0,0.0,0.0,50065.0,115.0,50065.0,115.0,319410.0,724.0,319410.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL09,1994,176744.0,309.0,176744.0,309.0,62994.0,116.0,62994.0,116.0,113750.0,193.0,113750.0,193.0,62994.0,116.0,62994.0,116.0,0.0,0.0,0.0,0.0,49550.0,87.0,49550.0,87.0,101850.0,179.0,101850.0,179.0,0.0,0.0,0.0,0.0,13444.0,29.0,13444.0,29.0,11900.0,14.0,11900.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10,1994,295259.0,619.0,295259.0,619.0,109222.0,255.0,109222.0,255.0,186037.0,364.0,186037.0,364.0,107222.0,249.0,107222.0,249.0,0.0,0.0,0.0,0.0,2118.0,7.0,2118.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105104.0,242.0,105104.0,242.0,186037.0,364.0,186037.0,364.0,0.0,0.0,0.0,0.0,250.0,2.0,250.0,2.0,150.0,1.0,150.0,1.0,100.0,1.0,100.0,1.0,150.0,1.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1.0,150.0,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0
IL11,1994,880059.0,1603.0,880059.0,1603.0,430117.0,801.0,430117.0,801.0,449942.0,802.0,449942.0,802.0,427644.0,794.0,427644.0,794.0,0.0,0.0,0.0,0.0,139530.0,297.0,139530.0,297.0,196413.0,350.0,196413.0,350.0,0.0,0.0,0.0,0.0,288114.0,497.0,288114.0,497.0,253529.0,452.0,253529.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12,1994,365004.0,537.0,365004.0,537.0,203650.0,295.0,203650.0,295.0,161354.0,242.0,161354.0,242.0,202650.0,293.0,202650.0,293.0,0.0,0.0,0.0,0.0,194450.0,280.0,194450.0,280.0,158100.0,235.0,158100.0,235.0,0.0,0.0,0.0,0.0,8200.0,13.0,8200.0,13.0,3254.0,7.0,3254.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,1994,202571.0,527.0,202571.0,527.0,64876.0,134.0,64876.0,134.0,137695.0,393.0,137695.0,393.0,64876.0,134.0,64876.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64876.0,134.0,64876.0,134.0,137695.0,393.0,137695.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
