district,cycle,real_data,territorial,cfscore_mean_prim_dem,cfscore_mean_prim_rep,cfscore_prim_abs_diff,cfscore_gen_dem,cfscore_gen_rep,cfscore_gen_abs_diff,cfscore_mean_contrib,cfscore_mean_contrib_dem,cfscore_mean_contrib_rep
MN02,1992,1.0,0,-1.0765,1.057,2.1334999999999997,-0.5,,,0.4903724137931034,-0.6349239130434783,1.0132373737373739
MN02,1994,1.0,0,,1.2425000000000002,,-0.786,,,0.40966507177033495,-0.5265,1.2361891891891894
MN02,1996,1.0,0,,1.24,,-0.614,1.573,2.187,0.42405454545454546,-0.36765420560747664,1.173725663716814
MN02,1998,1.0,0,-0.597,1.305,1.902,,,,0.4203619909502262,-0.25882113821138214,1.2728061224489795
MN02,2000,1.0,0,,1.295,,-0.617,,,0.41192293906810035,-0.3647948717948718,1.1559368421052632
MN02,2002,1.0,0,-0.838,1.215,2.053,,,,0.10932790368271955,-0.6165510204081632,1.1536407599309153
MN02,2004,1.0,0,-0.9704999999999999,1.238,2.2085,-1.076,,,0.020677651905252326,-0.7995660036166364,1.1058325358851675
MN03,1980,1.0,0,-0.44,0.965,1.405,-1.009,,,0.6442533333333332,-0.5763333333333333,0.7503913043478261
MN03,1982,1.0,0,,0.531,,,,,0.6146428571428572,,0.6146428571428572
MN03,1984,1.0,0,-0.713,,,,0.629,,0.49612195121951225,-0.706,0.5261750000000001
MN03,1986,1.0,0,-0.91,0.584,1.494,,,,0.15804347826086956,-0.913076923076923,0.5800000000000001
MN03,1988,1.0,0,-0.037,0.635,0.672,,,,0.5779677419354838,,0.5779677419354838
MN03,1990,1.0,0,-0.512,0.9815,1.4935,,,,0.4929085457271364,-0.3124222222222222,0.7905667351129363
MN03,1992,1.0,0,-0.932,0.906,1.838,,,,0.7660280528052805,-0.314,0.7897048903878584
MN03,1994,1.0,0,-0.848,0.912,1.76,,,,0.7831477572559367,-0.607,0.820821138211382
MN03,1996,1.0,0,-0.815,,,,0.83,,0.7608999999999999,,0.7608999999999999
MN03,1998,1.0,0,-0.752,0.692,1.444,,,,0.790875816993464,,0.790875816993464
MN03,2000,1.0,0,-0.469,,,,0.734,,0.7181649122807017,-0.18957142857142856,0.7410215827338129
MN03,2002,1.0,0,,0.692,,,,,0.6783915094339622,,0.6783915094339622
MN03,2004,1.0,0,-0.815,,,,,,0.6938663484486874,-0.8408749999999999,0.7237396593673966
MN04,1980,1.0,0,-0.604,,,,1.147,,0.7878257575757576,-0.1067142857142857,1.1105979381443298
MN04,1982,1.0,0,-0.72,,,,1.305,,0.2619285714285714,-0.23725000000000002,0.9274999999999999
MN04,1984,1.0,0,,,,-0.67,1.225,1.895,0.37299999999999994,-0.284,1.2489999999999999
MN04,1986,1.0,0,-0.709,1.162,1.871,,,,0.6477692307692308,0.09190909090909093,1.0554
MN04,1988,1.0,0,-0.672,1.315,1.987,,,,0.9651666666666666,-0.364,1.2309999999999999
MN04,1990,1.0,0,,0.878,,-0.687,,,0.22241999999999998,-0.39527999999999996,0.84012
MN04,1992,1.0,0,-0.56,1.195,1.7550000000000001,,,,0.17399999999999996,-0.27945454545454546,1.0809090909090908
MN04,1994,1.0,0,-0.562,1.276,1.838,,,,0.33644067796610166,-0.23313513513513512,1.2943636363636364
MN04,1996,1.0,0,-0.634,,,,1.267,,0.3469855072463768,-0.48407547169811316,1.2191881188118812
MN04,1998,1.0,0,-0.627,1.256,1.883,,,,0.8335439330543932,-0.3716190476190476,1.2559117647058824
MN04,2000,1.0,0,-0.7462857142857143,1.215,1.9612857142857143,,,,0.0075659340659340645,-0.5031932960893855,1.174030303030303
MN04,2002,1.0,0,-0.8135,1.411,2.2245,0.692,,,-0.3857434782608696,-0.6603432835820896,1.5175172413793105
MN04,2004,1.0,0,-0.847,1.391,2.238,-0.306,,,-0.32940852130325815,-0.7788108974358975,1.2866046511627907
MN05,1980,1.0,0,-0.701,,,,0.762,,-0.31124999999999997,-0.31124999999999997,
MN05,1982,1.0,0,-0.736,1.252,1.988,,0.998,,0.19345454545454546,-0.20325,1.2513333333333334
MN05,1984,1.0,0,,1.252,,-0.688,,,-0.065,-0.065,
MN05,1986,1.0,0,-0.675,1.098,1.7730000000000001,,,,-0.11192307692307693,-0.21925000000000003,1.176
MN05,1988,1.0,0,-0.579,,,,,,-0.28108695652173915,-0.28108695652173915,
MN05,1990,1.0,0,-0.541,,,,,,-0.14545652173913043,-0.14545652173913043,
MN05,1992,1.0,0,-0.255,1.309,1.564,,,,-0.1051111111111111,-0.29078125,1.38025
MN05,1994,1.0,0,-0.525,0.968,1.4929999999999999,,,,0.1714736842105263,-0.30825714285714284,0.9346818181818182
MN05,1996,1.0,0,-0.576,0.9430000000000001,1.5190000000000001,,,,-0.054168674698795174,-0.40665486725663713,0.6973584905660377
MN05,1998,1.0,0,-0.611,1.316,1.927,,,,-0.4119259259259259,-0.4831923076923077,1.441
MN05,2000,1.0,0,-0.604,1.365,1.9689999999999999,,,,-0.10673437499999998,-0.4418076923076923,1.34525
MN05,2002,1.0,0,-0.685,1.296,1.981,,,,-0.6166543209876543,-0.6365624999999999,0.976
MN05,2004,1.0,0,-0.686,1.553,2.239,,,,-0.5382787878787879,-0.649775641025641,1.3943333333333332
MN06,1980,1.0,0,-0.6715,0.9786666666666667,1.6501666666666668,,,,0.7530121951219512,-0.7266818181818182,0.9822605633802817
MN06,1982,1.0,0,-0.7995,1.1635,1.963,-1.052,,,0.48121153846153847,-0.5992941176470589,1.0060285714285715
MN06,1984,1.0,0,-0.727,1.111,1.838,,1.136,,1.0451534090909091,,1.0451534090909091
MN06,1986,1.0,0,-0.589,1.137,1.726,,1.141,,0.34378481012658224,-0.16775555555555555,1.0208235294117647
MN06,1988,1.0,0,-0.68,1.301,1.9809999999999999,,,,-0.35343,-0.49690217391304353,1.2965
MN06,1990,1.0,0,,2.582,,-0.527,,,-0.05078461538461539,-0.25112280701754386,1.376625
MN06,1992,1.0,0,0.3076666666666667,1.4866666666666666,1.1789999999999998,-0.727,,,0.40177486910994764,-0.1304225352112676,1.1241025641025642
MN06,1994,1.0,0,-0.30133333333333334,0.8765,1.1778333333333333,,,,0.14871978021978022,-0.5626531791907514,1.0950641025641026
MN06,1996,1.0,0,-0.61,1.255,1.8649999999999998,,,,-0.12083854166666665,-0.48930100334448157,1.1752823529411764
MN06,1998,1.0,0,-0.692,1.2320000000000002,1.9240000000000002,,,,0.20103436018957346,-0.49057644628099173,1.1308666666666667
MN06,2000,1.0,0,,,,-0.744,,,0.19004215456674473,-0.5275560081466395,1.1606776859504133
MN06,2002,1.0,0,-0.729,,,,1.256,,0.9323936708860759,-0.4537291666666667,1.1241340057636888
MN06,2004,1.0,0,-0.89,1.261,2.151,,,,0.38597366548042705,-0.8520640301318266,1.138145308924485
MN07,1980,1.0,0,-0.681,1.033,1.714,,,,0.6580990099009901,-0.6037142857142856,0.989325
MN07,1982,1.0,0,-0.723,0.908,1.631,,,,-0.4888441558441558,-0.6508358208955223,0.5965
MN07,1984,1.0,0,-0.7424999999999999,1.063,1.8054999999999999,-0.269,,,0.206125,-0.4328823529411765,0.9303333333333333
MN07,1986,1.0,0,-0.672,0.923,1.5950000000000002,,,,0.00646341463414635,-0.23886666666666664,0.6755454545454546
MN07,1988,1.0,0,-0.703,0.903,1.6059999999999999,-0.585,,,-0.008885245901639338,-0.5715135135135135,0.8584999999999999
MN07,1990,1.0,0,-0.753,0.798,1.5510000000000002,-1.079,,,0.145171974522293,-0.4131630434782608,0.9354307692307692
MN07,1992,1.0,0,-1.167,1.1335000000000002,2.3005000000000004,-0.625,0.891,1.516,0.37029104477611946,-0.32384722222222223,1.1763870967741936
MN07,1994,1.0,0,-0.385,1.122,1.5070000000000001,,,,0.36432565789473687,-0.11531693989071037,1.0897355371900828
MN07,1996,1.0,0,-0.473,1.358,1.831,-0.717,,,0.5651739130434782,-0.02157777777777777,1.308943661971831
MN07,1998,1.0,0,-0.385,1.444,1.829,,1.13,,0.009687500000000009,-0.08036666666666666,1.3605
MN07,2000,1.0,0,-0.249,1.4845000000000002,1.7335000000000003,,,,0.19155882352941175,0.06335483870967744,1.516333333333333
MN07,2002,1.0,0,-0.177,1.455,1.6320000000000001,,,,0.5426129032258064,-0.005305084745762707,1.039953846153846
MN07,2004,1.0,0,-0.151,1.374,1.5250000000000001,,,,0.5400671641791045,-0.06936363636363636,1.3633333333333333
MN08,1980,1.0,0,0.278,1.195,0.917,,,,0.253,0.22069473684210528,1.276
MN08,1982,1.0,0,-0.551,,,-0.064,1.184,1.248,0.009466666666666668,-0.012928571428571432,0.323
MN08,1984,1.0,0,-0.443,,,-0.533,,,-0.003581395348837223,-0.003581395348837223,
MN08,1986,1.0,0,-0.471,1.182,1.653,,,,0.02952777777777777,-0.0698125,0.82425
MN08,1988,1.0,0,-0.485,,,,,,-0.222,-0.222,
MN08,1990,1.0,0,-0.43,1.621,2.051,,,,0.08606249999999999,-0.024362068965517247,1.1535
MN08,1992,1.0,0,,1.133,,-0.263,,,0.21722105263157893,0.032187499999999994,1.2040666666666666
MN08,1994,1.0,0,-0.187,1.268,1.455,,,,0.2783076923076923,0.12591071428571426,1.2265555555555556
MN08,1996,1.0,0,-0.28,1.473,1.7530000000000001,,,,0.25859154929577466,0.07288709677419355,1.5378888888888889
MN08,1998,1.0,0,-0.12,,,,,,0.046421319796954304,0.046421319796954304,
MN08,2000,1.0,0,-0.222,0.9339999999999999,1.156,,,,0.0594669603524229,0.009232876712328765,1.434625
MN08,2002,1.0,0,-0.169,1.441,1.61,,,,0.04365677966101695,0.012099567099567103,1.5016
MN08,2004,1.0,0,-0.3,,,,,,-0.03628,-0.06263095238095238,1.5086666666666666
MO01,1980,1.0,0,,1.082,,-0.67,,,-0.5206666666666667,-0.5963913043478261,1.221
MO01,1982,1.0,0,-0.10850000000000001,1.209,1.3175000000000001,,1.176,,-0.0790875,-0.08360759493670886,0.278
MO01,1984,1.0,0,-0.678,,,,,,-0.5203636363636364,-0.5203636363636364,
MO01,1986,1.0,0,-0.694,1.138,1.8319999999999999,,,,0.30338888888888893,-0.4215,1.2095
MO01,1988,1.0,0,-0.7,,,,,,,,
MO01,1990,1.0,0,-0.624,1.739,2.363,,,,-0.14354166666666668,-0.50315,1.6545
MO01,1992,1.0,0,-0.6,1.101,1.701,,,,0.15843589743589742,-0.25839215686274514,0.9457777777777778
MO01,1994,1.0,0,-0.657,0.946,1.603,,,,-0.40966492146596856,-0.4405401069518717,1.03375
MO01,1996,1.0,0,-0.6585,0.883,1.5415,,0.867,,-0.299855421686747,-0.58903125,0.6742105263157894
MO01,1998,1.0,0,-0.674,1.0065,1.6804999999999999,,,,-0.44836,-0.4619183673469388,0.216
MO01,2000,1.0,0,-0.5103333333333334,,,,1.005,,-0.2875720399429387,-0.2875720399429387,
MO01,2002,1.0,0,-0.71,1.252,1.962,,,,-0.4080909090909091,-0.4710405405405405,1.1446666666666667
MO01,2004,1.0,0,-0.589,1.172,1.761,,,,-0.45606569343065695,-0.45606569343065695,
MO02,1980,1.0,0,-0.454,1.2614999999999998,1.7154999999999998,,,,0.4077692307692307,-0.21491304347826085,1.302875
MO02,1982,1.0,0,-0.429,1.082,1.5110000000000001,,,,0.4930245901639344,-0.29934,1.0432777777777777
MO02,1984,1.0,0,-0.431,1.1909999999999998,1.6219999999999999,,1.082,,0.4211409395973154,-0.14279710144927538,0.9075374999999999
MO02,1986,1.0,0,-0.375,1.364,1.739,,1.007,,0.30077348066298343,-0.14813861386138616,0.867525
MO02,1988,1.0,0,-0.2615,0.7,0.9615,,,,0.3235581395348837,-0.23222535211267606,0.7142574257425742
MO02,1990,1.0,0,-0.4735,0.763,1.2365,-0.605,1.082,1.687,0.33299327354260094,-0.6348682170542636,0.7268548895899054
MO02,1992,1.0,0,-0.764,0.9825,1.7465000000000002,,1.06,,0.547310320781032,-0.6359679300291545,0.9193217231897342
MO02,1994,1.0,0,-0.798,1.028,1.826,-0.878,0.969,1.847,0.9172813036020583,-0.7041935483870967,1.0083423913043479
MO02,1996,1.0,0,-0.137,1.082,1.219,-0.869,,,0.6589466145833333,-0.5762950819672131,1.0453555555555556
MO02,1998,1.0,0,,,,1.813,1.064,0.7489999999999999,0.9734613003095975,0.44099999999999995,0.9767788161993769
MO02,2000,1.0,0,-0.577,1.0811250000000001,1.658125,,,,0.7082284588872477,-0.3195444915254237,1.0193951250801796
MO02,2002,1.0,0,-0.164,1.3165,1.4805,,,,1.2276531791907515,-0.146,1.235639534883721
MO02,2004,1.0,0,,1.27,,,,,1.2141612903225807,,1.2141612903225807
MO03,1980,1.0,0,,,,-0.105,,,-0.16899521531100478,-0.16899521531100478,
MO03,1982,1.0,0,-0.142,,,,,,0.0029655172413793106,0.0029655172413793106,
MO03,1984,1.0,0,-0.225,,,,,,-0.13421,-0.13421,
MO03,1986,1.0,0,-0.161,,,,,,-0.08564492753623187,-0.08564492753623187,
MO03,1988,1.0,0,0.091,1.2705,1.1795,,,,-0.17509471607103705,-0.20247003577817532,1.2004382022471909
MO03,1990,1.0,0,-0.3,0.8514999999999999,1.1515,,,,-0.13778916256157636,-0.17667893660531697,0.8901621621621622
MO03,1992,1.0,0,-0.293,1.1135,1.4064999999999999,,,,-0.0850835,-0.17365876010781672,1.0480689655172413
MO03,1994,1.0,0,-0.253,1.193,1.4460000000000002,,,,-0.08797020348837209,-0.18592175273865416,1.1893979591836736
MO03,1996,1.0,0,-0.43,1.1495000000000002,1.5795000000000001,,,,-0.22510311750599518,-0.2707035891089109,1.1920192307692308
MO03,1998,1.0,0,0.7304999999999999,1.34725,0.6167500000000001,,-0.781,,-0.21323475502291153,-0.30053149459560197,1.3076558441558441
MO03,2000,1.0,0,-0.488,-0.751,0.263,,1.335,,0.31721576763485476,-0.2369057971014493,1.320450437317784
MO03,2002,1.0,0,-0.587,1.535,2.122,,,,-0.38962914131169707,-0.4182348693259973,1.27408
MO03,2004,1.0,0,-0.312,1.0279999999999998,1.3399999999999999,,,,-0.04776416739319966,-0.30987620536877764,1.291415446071904
MO04,1980,1.0,0,-0.397,,,,,,-0.04802777777777777,-0.04802777777777777,
MO04,1982,1.0,0,-0.409,1.032,1.441,,,,0.3064318181818182,-0.10698780487804878,0.98444
MO04,1984,1.0,0,-0.24,,,,,,-0.06242307692307692,-0.06242307692307692,
MO04,1986,1.0,0,-0.204,,,,1.177,,0.017575757575757585,0.0004461538461538568,1.131
MO04,1988,1.0,0,-0.329,,,,,,0.29605405405405405,0.010923076923076931,0.97
MO04,1990,1.0,0,-0.188,,,,,,0.11235652173913044,0.09525892857142858,0.7506666666666667
MO04,1992,1.0,0,,,,-0.267,,,0.04286956521739131,0.04286956521739131,
MO04,1994,1.0,0,-0.139,,,,1.389,,0.09041818181818181,-0.008424836601307191,1.3506666666666665
MO04,1996,1.0,0,-0.262,1.212,1.474,,0.934,,0.5134625322997416,-0.07476884422110552,1.1361117021276597
MO04,1998,1.0,0,-0.218,1.517,1.7349999999999999,,1.324,,0.03557432432432432,-0.06235507246376812,1.387
MO04,2000,1.0,0,-0.235,1.3555,1.5905,,,,0.017387096774193547,-0.0701078431372549,1.3903846153846153
MO04,2002,1.0,0,-0.139,,,,,,0.008911458333333335,0.008911458333333335,
MO04,2004,1.0,0,-0.077,0.7385,0.8155,,,,0.032395017793594306,-0.03183333333333333,1.0298235294117648
MO05,1980,1.0,0,-0.623,,,,,,-0.45091666666666663,-0.45091666666666663,
MO05,1982,1.0,0,-0.4338333333333333,1.3543333333333336,1.788166666666667,,,,-0.33927667984189724,-0.5401719457013575,1.04815625
MO05,1984,1.0,0,-0.646,1.761,2.407,0.124,0.249,0.125,-0.28609195402298854,-0.309867469879518,0.20725000000000002
MO05,1986,1.0,0,,,,-0.651,,,-0.5066444444444445,-0.5066444444444445,
MO05,1988,1.0,0,-0.668,,,,1.127,,-0.3819696969696969,-0.6678928571428572,1.2192
MO05,1990,1.0,0,-0.071,0.886,0.957,-0.599,,,-0.4500377358490566,-0.4500377358490566,
MO05,1992,1.0,0,-0.1495,1.133,1.2825,,,,0.15521834061135373,-0.08670454545454545,1.0164313725490197
MO05,1994,1.0,0,-0.1068,1.144,1.2508,,,,0.2744748822605965,-0.003125388601036272,1.1414142394822007
MO05,1996,1.0,0,-0.63,1.16,1.79,,1.002,,-0.30461461794019934,-0.30461461794019934,
MO05,1998,1.0,0,0.11349999999999999,,,,1.427,,-0.03895402298850575,-0.13293865030674848,1.3537272727272727
MO05,2000,1.0,0,-0.533,1.4889999999999999,2.022,,,,-0.054247524752475254,-0.3693625,1.1461904761904762
MO05,2002,1.0,0,-0.452,,,,1.452,,-0.21648648648648647,-0.279,1.263
MO05,2004,1.0,0,-0.5394,0.9786666666666667,1.5180666666666667,,,,-0.2988133116883117,-0.5393959290873277,0.8285938461538461
MO06,1980,1.0,0,-0.586,1.036,1.6219999999999999,-0.824,,,0.7541481481481482,0.38025000000000003,0.8008854166666667
MO06,1982,1.0,0,0.0,1.036,1.036,,,,0.05620408163265308,-0.6232307692307693,0.8242608695652175
MO06,1984,1.0,0,0.613,0.837,0.22399999999999998,,,,0.60536,0.006666666666666672,0.687
MO06,1986,1.0,0,-0.728,0.926,1.654,,,,0.4143611111111111,-0.635625,0.7143571428571428
MO06,1988,1.0,0,-0.755,0.559,1.314,,,,0.3656666666666667,-0.607,0.7337027027027028
MO06,1990,1.0,0,-0.2585,0.616,0.8745,-0.315,,,0.6507719298245614,0.0865,0.671290909090909
MO06,1992,1.0,0,0.07166666666666666,0.496,0.42433333333333334,,,,0.12633445945945948,-0.12493478260869564,0.5391339285714286
MO06,1994,1.0,0,-0.309,0.795,1.104,,,,0.1796694214876033,0.10963963963963964,0.9570000000000001
MO06,1996,1.0,0,-0.35,,,,,,0.06559793814432989,0.06559793814432989,
MO06,1998,1.0,0,-0.49,,,,,,-0.11237500000000002,-0.11237500000000002,
MO06,2000,1.0,0,-0.3866,0.7629999999999999,1.1496,,,,0.4134350132625995,-0.3317945736434108,0.8010745967741935
MO06,2002,1.0,0,-0.7210000000000001,,,,1.019,,0.9340845714285714,-0.4858636363636364,0.9707069167643612
MO06,2004,1.0,0,-0.586,1.066,1.6520000000000001,,,,0.8514673790776153,-0.39669907407407407,1.0240691421254802
MO07,1980,1.0,0,,0.79,,,,,0.776,,0.776
MO07,1982,1.0,0,,0.64,,-0.728,,,0.30244,-0.49887499999999996,0.6795294117647058
MO07,1984,1.0,0,-0.728,0.604,1.3319999999999999,,,,0.686078947368421,-0.722,0.7643055555555556
MO07,1986,1.0,0,,0.433,,,,,0.7409285714285714,,0.7409285714285714
MO07,1988,1.0,0,-0.54,0.8516,1.3916,,,,0.944727659574468,-0.25497142857142857,1.1546750000000001
MO07,1990,1.0,0,-0.009500000000000008,1.2245,1.234,,,,0.6067218543046358,-0.7333181818181818,1.1577663551401869
MO07,1992,1.0,0,-0.3323333333333333,1.0283333333333333,1.3606666666666667,,,,0.4663298969072165,-0.4367226890756302,1.0911162790697675
MO07,1994,1.0,0,-0.725,,,-0.988,1.196,2.184,0.2838610038610038,-0.5332045454545454,1.1330944881889764
MO07,1996,1.0,0,-0.831,0.8156666666666667,1.6466666666666665,-0.486,,,1.0028651535380508,-0.7231875,1.0777913165266106
MO07,1998,1.0,0,,1.06,,,,,1.0058207792207792,,1.0058207792207792
MO07,2000,1.0,0,,1.102,,,,,1.0312115384615386,,1.0312115384615386
MO07,2002,1.0,0,,1.066,,,,,1.0240569476082004,,1.0240569476082004
MO07,2004,1.0,0,-0.906,0.5775,1.4835,,,,0.7446961583236322,-0.6730200000000001,0.9314835309617918
MO08,1980,1.0,0,0.37999999999999995,0.7166666666666667,0.3366666666666667,,,,0.534990099009901,0.18240196078431373,0.89463
MO08,1982,1.0,0,-0.5609999999999999,0.8654999999999999,1.4264999999999999,-0.446,,,0.44425925925925924,-0.5098148148148148,0.9212962962962963
MO08,1984,1.0,0,-0.551,,,,1.06,,-0.21280000000000002,-0.21280000000000002,
MO08,1986,1.0,0,-0.7,1.051,1.751,,,,0.7080786516853932,-0.6685333333333333,0.9871216216216215
MO08,1988,1.0,0,,0.992,,-0.643,,,0.6286593406593406,-0.5105,0.9704071428571428
MO08,1990,1.0,0,-0.7050000000000001,,,,0.931,,0.6985821325648416,-0.5598648648648649,1.0396996336996338
MO08,1992,1.0,0,,0.983,,-0.484,,,0.9969655172413794,,0.9969655172413794
MO08,1994,1.0,0,,1.002,,-0.83,,,0.8778849206349206,-0.7072666666666667,0.974146551724138
MO08,1996,1.0,0,-0.655,1.3616666666666666,2.0166666666666666,,,,0.4096442857142857,-0.47929961089494166,0.925352144469526
MO08,1998,1.0,0,-0.8225,1.014,1.8365,,,,0.495768149882904,-0.459542750929368,0.9350478632478634
MO08,2000,1.0,0,,0.3115,,-1.109,,,0.9321824104234528,-0.862,0.9380457516339868
MO08,2002,1.0,0,,0.704,,,,,0.8242712477396021,,0.8242712477396021
MO08,2004,1.0,0,-1.172,0.669,1.841,,,,0.7964347826086956,-1.043,0.8335201612903226
MO09,1980,1.0,0,-0.412,1.052,1.464,,,,0.5348333333333334,-0.26765625,1.028673076923077
MO09,1982,1.0,0,,0.919,,-0.34,,,0.6021176470588235,0.056,0.9843999999999999
MO09,1984,1.0,0,-0.315,0.822,1.137,,,,0.6186990291262136,0.00023333333333333585,0.8728630136986302
MO09,1986,1.0,0,,0.9635,,-0.494,,,0.803098901098901,0.1612222222222222,0.9613698630136988
MO09,1988,1.0,0,,,,-0.467,,,-0.11066666666666666,-0.11066666666666666,
MO09,1990,1.0,0,-0.405,0.8375,1.2425000000000002,,,,0.13367241379310346,0.030121951219512187,0.38341176470588234
MO09,1992,1.0,0,1.005,1.182,0.17700000000000005,-0.409,,,0.583483870967742,0.07103508771929824,1.114546875
MO09,1994,1.0,0,-0.51,1.2245,1.7345,,,,0.8147607142857143,-0.15683076923076925,1.1084976744186046
MO09,1996,1.0,0,-0.654,1.106,1.7600000000000002,,,,0.9433604395604396,-0.19198,1.0835259259259258
MO09,1998,1.0,0,-0.4675,0.8154999999999999,1.283,,,,0.8464089887640449,-0.4891833333333333,1.0545532467532468
MO09,2000,1.0,0,,1.132,,-0.552,,,0.5459907975460122,-0.4088954545454545,1.032275462962963
MO09,2002,1.0,0,-0.641,1.162,1.803,,,,1.1503910186199342,,1.1503910186199342
MO09,2004,1.0,0,-1.06,1.181,2.241,,,,0.8598030634573305,-0.86638,1.071864864864865
MO10,1980,1.0,0,-0.537,1.194,1.7309999999999999,,,,0.7806,-0.38360000000000005,1.0393111111111113
MO10,1982,0.0,0,,,,-0.651,,,,,
MO10,1984,0.0,0,,,,,1.171,,1.0189375,,1.0189375
MO10,1986,0.0,0,,,,,,,,,
MO10,1988,0.0,0,,,,,,,,,
MO10,1990,0.0,0,,,,,,,,,
MO10,1992,0.0,0,,,,,,,,,
MO10,1994,0.0,0,,,,,,,,,
MO10,1996,0.0,0,,,,,,,,,
MO10,1998,0.0,0,,,,,,,,,
MO10,2000,0.0,0,,,,,,,,,
MO10,2002,0.0,0,,,,,,,,,
MO10,2004,0.0,0,,,,,,,,,
MP01,1980,0.0,1,,,,,,,,,
MP01,1982,0.0,1,,,,,,,,,
MP01,1984,0.0,1,,,,,,,,,
MP01,1986,0.0,1,,,,,,,,,
MP01,1988,0.0,1,,,,,,,,,
MP01,1990,0.0,1,,,,,,,,,
MP01,1992,0.0,1,,,,,,,,,
MP01,1994,0.0,1,,,,,,,,,
MP01,1996,0.0,1,,,,,,,,,
MP01,1998,0.0,1,,,,,,,,,
MP01,2000,0.0,1,,,,,,,,,
MP01,2002,0.0,1,,,,,,,,,
MP01,2004,0.0,1,,,,,,,,,
MS01,1980,1.0,0,,,,,1.032,,1.0750000000000002,,1.0750000000000002
MS01,1982,1.0,0,,1.199,,,1.187,,1.1486923076923077,,1.1486923076923077
MS01,1984,1.0,0,,,,,,,,,
MS01,1986,1.0,0,,1.406,,,,,1.3100833333333335,,1.3100833333333335
MS01,1988,1.0,0,,,,,,,,,
MS01,1990,1.0,0,,1.606,,,,,1.5304444444444445,,1.5304444444444445
MS01,1992,1.0,0,,,,,0.843,,0.7913160621761658,,0.7913160621761658
MS01,1994,1.0,0,0.3673333333333333,1.148,0.7806666666666666,,,,0.7510505130228887,0.3831098546042003,1.1025246913580247
MS01,1996,1.0,0,1.27,1.147,0.123,,,,1.079591743119266,0.847,1.0839392523364486
MS01,1998,1.0,0,,,,,1.143,,1.0806235294117645,,1.0806235294117645
MS01,2000,1.0,0,,1.176,,,,,1.09616091954023,,1.09616091954023
MS01,2002,1.0,0,,1.158,,,,,1.1230538461538462,,1.1230538461538462
MS01,2004,1.0,0,,1.17,,,,,1.1014861111111112,,1.1014861111111112
MS02,1980,1.0,0,0.059,1.245,1.1860000000000002,,,,0.34731249999999997,0.25945454545454544,1.31375
MS02,1982,1.0,0,-0.18466666666666667,1.249,1.4336666666666669,,,,0.45866666666666667,-0.09942857142857142,1.130125
MS02,1984,1.0,0,-0.705,,,,1.224,,0.9283055555555555,-0.5439166666666667,1.154801282051282
MS02,1986,1.0,0,-0.12533333333333332,,,,1.208,,0.5471730103806228,0.13595180722891564,1.1021544715447154
MS02,1988,1.0,0,,1.25,,-0.378,,,0.2643163265306122,-0.04781632653061224,1.2007142857142856
MS02,1990,1.0,0,0.5459999999999999,,,,1.395,,0.15575478927203065,0.07681557377049181,1.2887647058823528
MS02,1992,1.0,0,-0.384,1.279,1.6629999999999998,,,,-0.20163492063492064,-0.20163492063492064,
MS02,1994,1.0,0,0.028,1.266,1.238,-0.26,,,0.4124381443298969,-0.0064875565610859704,1.1829419354838708
MS02,1996,1.0,0,-0.494,1.3635000000000002,1.8575000000000002,,1.049,,0.5336849816849817,-0.24970967741935482,1.1856375838926174
MS02,1998,1.0,0,-0.463,,,,,,-0.1677232142857143,-0.1677232142857143,
MS02,2000,1.0,0,-0.408,1.463,1.871,,,,-0.2556062992125985,-0.2556062992125985,
MS02,2002,1.0,0,0.1925,1.486,1.2934999999999999,,,,0.22800877192982455,0.008802083333333327,1.3971111111111112
MS02,2004,1.0,0,-0.445,,,,1.374,,0.565579797979798,-0.26722522522522524,1.2428058608058608
MS03,1980,1.0,0,-0.045,,,,,,0.659,0.659,
MS03,1982,1.0,0,0.8414999999999999,,,,,,0.92225,0.92225,
MS03,1984,1.0,0,,,,0.589,,,0.929,0.929,
MS03,1986,1.0,0,,,,0.918,,,0.707,0.707,
MS03,1988,1.0,0,0.797,,,,,,0.9128064516129032,0.9128064516129032,
